covariate,0
Intercept,1.3623857604450214
log_days_of_cover,0.42565455598855634
log_start_stock,0.25418577051077934
log_trailing_demand,-0.25186800123822883
promo_days_ahead,-0.05527579493460409
size_extremity,0.03125491849185602
tier_rank,0.030047850333493473
prodcat_PREMIUM_OPEN,0.021394222709424694
prodcat_CLOSE,0.020888524542609494
zonecat_WEST,0.017820107150687305
prodcat_OPEN,0.007133875766943049
prodcat_GIRLS_OPEN,-0.007046285317578161
log_price,-0.006737199672209548
prodcat_PREMIUM_CLOSE,0.006425314322694286
forecast_units_month,-0.0005350331392999097
lead_time,0.0005274696794959367
